category,category_ita,concept,concept_exemplar,exemplar,count,min_rank,max_rank,mean_rank,first_occurrence,dominance,participant_concept,availability
plants,piante,abete,ABETE_abete di legno,di legno,2,1,1,1.0,0.4,0.4,5,0.4
plants,piante,abete,ABETE_abete del costa rica,del costa rica,1,2,2,2.0,0.0,0.2,5,0.02005
plants,piante,abete,ABETE_abete orientale,orientale,1,3,3,3.0,0.0,0.2,5,0.02005
plants,piante,abete,ABETE_abete rosso,rosso,1,4,4,4.0,0.0,0.2,5,0.02005
plants,piante,abete,ABETE_abete in cera,in cera,1,2,2,2.0,0.0,0.2,5,0.02005
plants,piante,abete,ABETE_abete verde,verde,1,3,3,3.0,0.0,0.2,5,0.02005
plants,piante,abete,ABETE_sacco,sacco,1,1,1,1.0,0.2,0.2,5,0.2
plants,piante,abete,ABETE_bastone,bastone,1,2,2,2.0,0.0,0.2,5,0.02005
plants,piante,abete,ABETE_fasce,fasce,1,3,3,3.0,0.0,0.2,5,0.02005
plants,piante,abete,ABETE_colla,colla,1,4,4,4.0,0.0,0.2,5,0.02005
plants,piante,abete,ABETE_abete della cappadocia,della cappadocia,1,1,1,1.0,0.2,0.2,5,0.2
plants,piante,abete,ABETE_abete del caucaso,del caucaso,1,2,2,2.0,0.0,0.2,5,0.02005
plants,piante,abete,ABETE_abete della crimea,della crimea,1,3,3,3.0,0.0,0.2,5,0.02005
plants,piante,abete,ABETE_abete europeo,europeo,1,4,4,4.0,0.0,0.2,5,0.02005
plants,piante,abete,ABETE_abete da scrivania,da scrivania,1,1,1,1.0,0.2,0.2,5,0.2
plants,piante,abete,ABETE_abete da disegno,da disegno,1,2,2,2.0,0.0,0.2,5,0.02005
plants,piante,abete,ABETE_abete da lettura,da lettura,1,3,3,3.0,0.0,0.2,5,0.02005
plants,piante,abete,ABETE_abete da lavoro,da lavoro,1,4,4,4.0,0.0,0.2,5,0.02005
vehicles,veicoli,aereo,AEREO_aereo civile,civile,1,1,1,1.0,0.2,0.2,5,0.2
vehicles,veicoli,aereo,AEREO_aereo militare,militare,2,2,3,2.5,0.0,0.4,5,0.08338
vehicles,veicoli,aereo,AEREO_draghetto,draghetto,2,3,3,3.0,0.0,0.4,5,0.0401
vehicles,veicoli,aereo,AEREO_elicottero,elicottero,1,4,4,4.0,0.0,0.2,5,0.02005
vehicles,veicoli,aereo,AEREO_helicoptrico,helicoptrico,1,5,5,5.0,0.0,0.2,5,0.02005
vehicles,veicoli,aereo,AEREO_glider,glider,1,6,6,6.0,0.0,0.2,5,0.02005
vehicles,veicoli,aereo,AEREO_aereo da passeggeri,da passeggeri,3,1,1,1.0,0.6,0.6,5,0.6
vehicles,veicoli,aereo,AEREO_aereo da trasporto,da trasporto,3,2,7,3.6667,0.0,0.6,5,0.29269
vehicles,veicoli,aereo,AEREO_aereo da caccia,da caccia,1,3,3,3.0,0.0,0.2,5,0.02005
vehicles,veicoli,aereo,AEREO_aereo da combattimento,da combattimento,2,4,8,6.0,0.0,0.4,5,0.09469
vehicles,veicoli,aereo,AEREO_aereo da pattugliamento,da pattugliamento,2,5,11,8.0,0.0,0.4,5,0.09976
vehicles,veicoli,aereo,AEREO_aereo da ricognizione,da ricognizione,2,6,10,8.0,0.0,0.4,5,0.07578
vehicles,veicoli,aereo,AEREO_aereo di trasporto veloce,di trasporto veloce,1,7,7,7.0,0.0,0.2,5,0.02005
vehicles,veicoli,aereo,AEREO_aereo da addestramento,da addestramento,1,4,4,4.0,0.0,0.2,5,0.02005
vehicles,veicoli,aereo,AEREO_aereo da trasporto di merci,da trasporto di merci,1,2,2,2.0,0.0,0.2,5,0.02005
vehicles,veicoli,aereo,AEREO_glorio,glorio,1,4,4,4.0,0.0,0.2,5,0.02005
vehicles,veicoli,aereo,AEREO_palla aeree,palla aeree,1,5,5,5.0,0.0,0.2,5,0.02005
vehicles,veicoli,aereo,AEREO_aereo modello da scale,modello da scale,1,6,6,6.0,0.0,0.2,5,0.02005
vehicles,veicoli,aereo,AEREO_aereo leggero,leggero,1,7,7,7.0,0.0,0.2,5,0.02005
vehicles,veicoli,aereo,AEREO_caccialeggeri,caccialeggeri,1,1,1,1.0,0.2,0.2,5,0.2
vehicles,veicoli,aereo,AEREO_bombardiere,bombardiere,1,2,2,2.0,0.0,0.2,5,0.02005
vehicles,veicoli,aereo,AEREO_trasporti commerciali,trasporti commerciali,1,3,3,3.0,0.0,0.2,5,0.02005
vehicles,veicoli,aereo,AEREO_caccia,caccia,1,4,4,4.0,0.0,0.2,5,0.02005
vehicles,veicoli,aereo,AEREO_velivoli di supporto,velivoli di supporto,1,5,5,5.0,0.0,0.2,5,0.02005
vehicles,veicoli,aereo,AEREO_aereo medico,medico,1,6,6,6.0,0.0,0.2,5,0.02005
vehicles,veicoli,aereo,AEREO_drone,drone,1,9,9,9.0,0.0,0.2,5,0.02005
stationery,cancelleria,agenda,AGENDA_calendario,calendario,5,1,2,1.2,0.8,1.0,5,0.82005
stationery,cancelleria,agenda,AGENDA_agenda di viaggio,di viaggio,1,2,2,2.0,0.0,0.2,5,0.02005
stationery,cancelleria,agenda,AGENDA_agenda di lavoro,di lavoro,1,3,3,3.0,0.0,0.2,5,0.02005
stationery,cancelleria,agenda,AGENDA_agenda di appuntamenti,di appuntamenti,1,4,4,4.0,0.0,0.2,5,0.02005
stationery,cancelleria,agenda,AGENDA_diario,diario,3,1,5,2.6667,0.2,0.6,5,0.33259
stationery,cancelleria,agenda,AGENDA_planner,planner,2,3,6,4.5,0.0,0.4,5,0.09976
stationery,cancelleria,agenda,AGENDA_taccuino,taccuino,1,4,4,4.0,0.0,0.2,5,0.02005
stationery,cancelleria,agenda,AGENDA_tablete di gestione delle tattiche,tablete di gestione delle tattiche,1,5,5,5.0,0.0,0.2,5,0.02005
stationery,cancelleria,agenda,AGENDA_application per la pianificazione,application per la pianificazione,1,6,6,6.0,0.0,0.2,5,0.02005
stationery,cancelleria,agenda,AGENDA_piano,piano,2,2,6,4.0,0.0,0.4,5,0.14631
stationery,cancelleria,agenda,AGENDA_elenco,elenco,2,3,4,3.5,0.0,0.4,5,0.06321
stationery,cancelleria,agenda,AGENDA_tabella,tabella,2,3,4,3.5,0.0,0.4,5,0.06321
stationery,cancelleria,agenda,AGENDA_orario,orario,1,5,5,5.0,0.0,0.2,5,0.02005
stationery,cancelleria,agenda,AGENDA_calendario di appuntamenti,calendario di appuntamenti,1,6,6,6.0,0.0,0.2,5,0.02005
stationery,cancelleria,agenda,AGENDA_pianificatore,pianificatore,1,3,3,3.0,0.0,0.2,5,0.02005
stationery,cancelleria,agenda,AGENDA_programmatore,programmatore,1,4,4,4.0,0.0,0.2,5,0.02005
stationery,cancelleria,agenda,AGENDA_rivista,rivista,1,5,5,5.0,0.0,0.2,5,0.02005
stationery,cancelleria,agenda,AGENDA_calendario di viaggio,calendario di viaggio,1,6,6,6.0,0.0,0.2,5,0.02005
stationery,cancelleria,agenda,AGENDA_agenda personale,personale,1,7,7,7.0,0.0,0.2,5,0.02005
stationery,cancelleria,agenda,AGENDA_calendario digitale,calendario digitale,1,2,2,2.0,0.0,0.2,5,0.02005
stationery,cancelleria,agenda,AGENDA_table,table,1,5,5,5.0,0.0,0.2,5,0.02005
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_pannetto,pannetto,1,1,1,1.0,0.2,0.2,5,0.2
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_cassetta,cassetta,1,2,2,2.0,0.0,0.2,5,0.02005
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_tappetino,tappetino,2,3,3,3.0,0.0,0.4,5,0.0401
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_cintura,cintura,1,4,4,4.0,0.0,0.2,5,0.02005
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_bambola,bambola,1,1,1,1.0,0.2,0.2,5,0.2
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_stendipanni,stendipanni,1,2,2,2.0,0.0,0.2,5,0.02005
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_stendicoda,stendicoda,1,3,3,3.0,0.0,0.2,5,0.02005
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_cesto da appendiabiti,cesto da appendiabiti,1,4,4,4.0,0.0,0.2,5,0.02005
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_seggiolo,seggiolo,1,5,5,5.0,0.0,0.2,5,0.02005
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_sacco di panno,sacco di panno,1,1,1,1.0,0.2,0.2,5,0.2
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_borsa per il guardaroba,borsa per il guardaroba,1,2,2,2.0,0.0,0.2,5,0.02005
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_cassettino per abiti,cassettino per abiti,1,4,4,4.0,0.0,0.2,5,0.02005
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_righello,righello,1,5,5,5.0,0.0,0.2,5,0.02005
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_abbigliamento steso,abbigliamento steso,1,6,6,6.0,0.0,0.2,5,0.02005
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_mobile,mobile,1,1,1,1.0,0.2,0.2,5,0.2
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_cassettino,cassettino,1,2,2,2.0,0.0,0.2,5,0.02005
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_tavolo,tavolo,1,3,3,3.0,0.0,0.2,5,0.02005
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_armadio,armadio,1,4,4,4.0,0.0,0.2,5,0.02005
