participant,category,category_it,concept,exemplar,clean_exemplar,rank,asb_freq
llama3.1-iter1,plants,piante,abete,abete rosso,rosso,1,15104.0
llama3.1-iter1,plants,piante,abete,abete bianco,bianco,2,224.0
llama3.1-iter1,plants,piante,abete,abete cuneese,cuneese,3,0.0
llama3.1-iter1,plants,piante,abete,abete d'alpi,d'alpi,4,0.0
llama3.1-iter1,plants,piante,abete,abete fylkesnøtt,fylkesnøtt,5,0.0
llama3.1-iter1,plants,piante,abete,abete grigio,grigio,6,7.0
llama3.1-iter1,plants,piante,abete,abete nero,nero,7,104.0
llama3.1-iter1,plants,piante,abete,abete nero del giura,nero del giura,8,0.0
llama3.1-iter1,plants,piante,abete,abete nero di vosges,nero di vosges,9,0.0
llama3.1-iter1,plants,piante,abete,abete rosso di svezia,rosso di svezia,10,0.0
llama3.1-iter1,plants,piante,abete,abete rosso di danimarca,rosso di danimarca,11,0.0
llama3.1-iter1,plants,piante,abete,abete rosso di siberia,rosso di siberia,12,0.0
llama3.1-iter1,plants,piante,abete,abete rosso euroasiatico,rosso euroasiatico,13,0.0
llama3.1-iter1,plants,piante,abete,abete sciotto,sciotto,14,0.0
llama3.1-iter1,plants,piante,abete,abete serbo,serbo,15,0.0
llama3.1-iter1,plants,piante,abete,abete sessile,sessile,16,0.0
llama3.1-iter1,plants,piante,abete,abete siberiano,siberiano,17,53.0
llama3.1-iter1,plants,piante,abete,abete soglio,soglio,18,0.0
llama3.1-iter2,plants,piante,abete,abete rosso,rosso,1,15104.0
llama3.1-iter2,plants,piante,abete,abete nero,nero,2,104.0
llama3.1-iter2,plants,piante,abete,abete bianco,bianco,3,224.0
llama3.1-iter2,plants,piante,abete,abete di douglas,di douglas,4,21.0
llama3.1-iter2,plants,piante,abete,faggio,faggio,5,28184.0
llama3.1-iter2,plants,piante,abete,larice,larice,6,39082.0
llama3.1-iter3,plants,piante,abete,abete bianco,bianco,1,224.0
llama3.1-iter3,plants,piante,abete,abete rosso,rosso,2,15104.0
llama3.1-iter3,plants,piante,abete,abete nero,nero,3,104.0
llama3.1-iter3,plants,piante,abete,abete cembalo,cembalo,4,0.0
llama3.1-iter3,plants,piante,abete,abete cuniphoro,cuniphoro,5,0.0
llama3.1-iter3,plants,piante,abete,abete morbido,morbido,6,1.0
llama3.1-iter4,plants,piante,abete,abete rosso,rosso,1,15104.0
llama3.1-iter4,plants,piante,abete,abete bianco,bianco,2,224.0
llama3.1-iter4,plants,piante,abete,abete nero,nero,3,104.0
llama3.1-iter4,plants,piante,abete,abete fuso,fuso,4,0.0
llama3.1-iter4,plants,piante,abete,abete dalmata,dalmata,5,0.0
llama3.1-iter4,plants,piante,abete,abete di davide,di davide,6,0.0
llama3.1-iter4,plants,piante,abete,abete silver fir,silver fir,7,0.0
llama3.1-iter4,plants,piante,abete,abete bianco canadese,bianco canadese,8,0.0
llama3.1-iter4,plants,piante,abete,abete montano,montano,9,9.0
llama3.1-iter4,plants,piante,abete,abete morbido,morbido,10,1.0
llama3.1-iter5,plants,piante,abete,abete rosso,rosso,1,15104.0
llama3.1-iter5,plants,piante,abete,abete bianco,bianco,2,224.0
llama3.1-iter5,plants,piante,abete,abete cembalo,cembalo,3,0.0
llama3.1-iter5,plants,piante,abete,abete siberiano,siberiano,4,53.0
llama3.1-iter5,plants,piante,abete,abete bianco alba,bianco alba,5,0.0
llama3.1-iter5,plants,piante,abete,abete nero,nero,6,104.0
llama3.1-iter1,vehicles,veicoli,aereo,aeroplano,aeroplano,1,27876.0
llama3.1-iter1,vehicles,veicoli,aereo,elicottero,elicottero,2,30198.0
llama3.1-iter1,vehicles,veicoli,aereo,mongolfiera,mongolfiera,3,17601.0
llama3.1-iter1,vehicles,veicoli,aereo,dirigibile,dirigibile,4,12297.0
llama3.1-iter1,vehicles,veicoli,aereo,paracadute,paracadute,5,20531.0
llama3.1-iter1,vehicles,veicoli,aereo,aereo da trasporto,da trasporto,6,70.0
llama3.1-iter1,vehicles,veicoli,aereo,aereo da combattimento,da combattimento,7,102.0
llama3.1-iter1,vehicles,veicoli,aereo,aereo da addestramento,da addestramento,8,74.0
llama3.1-iter1,vehicles,veicoli,aereo,aereo da turismo,da turismo,9,44.0
llama3.1-iter2,vehicles,veicoli,aereo,boeing,boeing,1,38034.0
llama3.1-iter2,vehicles,veicoli,aereo,airbus,airbus,2,19828.0
llama3.1-iter2,vehicles,veicoli,aereo,f-16,f-16,3,4084.0
llama3.1-iter2,vehicles,veicoli,aereo,spitfire,spitfire,4,4313.0
llama3.1-iter2,vehicles,veicoli,aereo,harrier,harrier,5,2374.0
llama3.1-iter2,vehicles,veicoli,aereo,l-1011,l-1011,6,107.0
llama3.1-iter2,vehicles,veicoli,aereo,concorde,concorde,7,19083.0
llama3.1-iter2,vehicles,veicoli,aereo,f-35,f-35,8,9364.0
llama3.1-iter2,vehicles,veicoli,aereo,b-2,b-2,9,1346.0
llama3.1-iter3,vehicles,veicoli,aereo,airbus,airbus,1,19828.0
llama3.1-iter3,vehicles,veicoli,aereo,boeing,boeing,2,38034.0
llama3.1-iter3,vehicles,veicoli,aereo,alitalia,alitalia,3,39187.0
llama3.1-iter3,vehicles,veicoli,aereo,aereo da carriera,da carriera,4,0.0
llama3.1-iter3,vehicles,veicoli,aereo,aereo da trasporto,da trasporto,5,70.0
llama3.1-iter3,vehicles,veicoli,aereo,dirigibile,dirigibile,6,12297.0
llama3.1-iter3,vehicles,veicoli,aereo,aliscafo,aliscafo,7,13389.0
llama3.1-iter3,vehicles,veicoli,aereo,aeroplano,aeroplano,8,27876.0
llama3.1-iter3,vehicles,veicoli,aereo,eliocarro,eliocarro,9,1.0
llama3.1-iter3,vehicles,veicoli,aereo,aeromobile,aeromobile,10,17120.0
llama3.1-iter3,vehicles,veicoli,aereo,paracadute,paracadute,11,20531.0
llama3.1-iter3,vehicles,veicoli,aereo,aerostato,aerostato,12,3318.0
llama3.1-iter3,vehicles,veicoli,aereo,gommone,gommone,13,53133.0
llama3.1-iter3,vehicles,veicoli,aereo,aerostile,aerostile,14,1.0
llama3.1-iter4,vehicles,veicoli,aereo,airbus,airbus,1,19828.0
llama3.1-iter4,vehicles,veicoli,aereo,boeing,boeing,2,38034.0
llama3.1-iter4,vehicles,veicoli,aereo,aeromobile,aeromobile,3,17120.0
llama3.1-iter4,vehicles,veicoli,aereo,dirigibile,dirigibile,4,12297.0
llama3.1-iter4,vehicles,veicoli,aereo,velivolo,velivolo,5,15743.0
llama3.1-iter4,vehicles,veicoli,aereo,aeroplano,aeroplano,6,27876.0
llama3.1-iter4,vehicles,veicoli,aereo,impianto di lancio,impianto di lancio,7,28.0
llama3.1-iter4,vehicles,veicoli,aereo,aerostato,aerostato,8,3318.0
llama3.1-iter4,vehicles,veicoli,aereo,aeroplano da caccia,aeroplano da caccia,9,50.0
llama3.1-iter4,vehicles,veicoli,aereo,bimotore,bimotore,10,5083.0
llama3.1-iter4,vehicles,veicoli,aereo,monoplano,monoplano,11,4046.0
llama3.1-iter4,vehicles,veicoli,aereo,biplano,biplano,12,6073.0
llama3.1-iter4,vehicles,veicoli,aereo,dirigibile rigido,dirigibile rigido,13,91.0
llama3.1-iter4,vehicles,veicoli,aereo,dirigibile gonfiabile,dirigibile gonfiabile,14,2.0
llama3.1-iter5,vehicles,veicoli,aereo,aereo da turismo,da turismo,1,44.0
llama3.1-iter5,vehicles,veicoli,aereo,aereo da trasporto militare,da trasporto militare,2,68.0
llama3.1-iter5,vehicles,veicoli,aereo,aereo da carico,da carico,3,40.0
llama3.1-iter5,vehicles,veicoli,aereo,aereo da trasporto passeggeri,da trasporto passeggeri,4,20.0
llama3.1-iter5,vehicles,veicoli,aereo,aereo da combattimento,da combattimento,5,102.0
llama3.1-iter5,vehicles,veicoli,aereo,aereo da ricognizione,da ricognizione,6,2070.0
llama3.1-iter5,vehicles,veicoli,aereo,aereo da trasporto cargo,da trasporto cargo,7,2.0
llama3.1-iter5,vehicles,veicoli,aereo,aereo da addestramento,da addestramento,8,74.0
llama3.1-iter5,vehicles,veicoli,aereo,aereo da pattugliamento marittimo,da pattugliamento marittimo,9,22.0
llama3.1-iter1,stationery,cancelleria,agenda,diario,diario,1,40702.0
llama3.1-iter1,stationery,cancelleria,agenda,calendario,calendario,2,30666.0
llama3.1-iter1,stationery,cancelleria,agenda,agenda elettronica,elettronica,3,38.0
llama3.1-iter1,stationery,cancelleria,agenda,agenda digitale,digitale,4,1132.0
llama3.1-iter1,stationery,cancelleria,agenda,orario,orario,5,8888.0
llama3.1-iter1,stationery,cancelleria,agenda,rubrica,rubrica,6,35574.0
llama3.1-iter1,stationery,cancelleria,agenda,programma di pianificazione,programma di pianificazione,7,23.0
llama3.1-iter1,stationery,cancelleria,agenda,planner,planner,8,32956.0
llama3.1-iter1,stationery,cancelleria,agenda,giornale personale,giornale personale,9,65.0
llama3.1-iter2,stationery,cancelleria,agenda,agenda elettronica,elettronica,1,38.0
llama3.1-iter2,stationery,cancelleria,agenda,agenda fisica,fisica,2,2.0
llama3.1-iter2,stationery,cancelleria,agenda,giornale,giornale,3,20562.0
llama3.1-iter2,stationery,cancelleria,agenda,doppia faccia,doppia faccia,4,69.0
llama3.1-iter2,stationery,cancelleria,agenda,quadratino,quadratino,5,14073.0
llama3.1-iter2,stationery,cancelleria,agenda,calendario,calendario,6,30666.0
llama3.1-iter3,stationery,cancelleria,agenda,quaderno,quaderno,1,39352.0
llama3.1-iter3,stationery,cancelleria,agenda,calendario,calendario,2,30666.0
llama3.1-iter3,stationery,cancelleria,agenda,appello,appello,3,21146.0
llama3.1-iter3,stationery,cancelleria,agenda,programma,programma,4,20269.0
llama3.1-iter3,stationery,cancelleria,agenda,app mobile,app mobile,5,191.0
llama3.1-iter3,stationery,cancelleria,agenda,cartellino,cartellino,6,17119.0
llama3.1-iter3,stationery,cancelleria,agenda,agenda personale,personale,7,520.0
llama3.1-iter3,stationery,cancelleria,agenda,piano d'azione,piano d'azione,8,0.0
llama3.1-iter4,stationery,cancelleria,agenda,app per organizzare gli impegni,app per organizzare gli impegni,1,0.0
llama3.1-iter4,stationery,cancelleria,agenda,orologio,orologio,2,36846.0
llama3.1-iter4,stationery,cancelleria,agenda,calendario,calendario,3,30666.0
llama3.1-iter4,stationery,cancelleria,agenda,agenda cartacea,cartacea,4,28.0
llama3.1-iter4,stationery,cancelleria,agenda,calendario digitale,calendario digitale,5,140.0
llama3.1-iter4,stationery,cancelleria,agenda,rubrica,rubrica,6,35574.0
llama3.1-iter4,stationery,cancelleria,agenda,rubrica telefonica,rubrica telefonica,7,279.0
llama3.1-iter5,stationery,cancelleria,agenda,agenda quotidiana,quotidiana,1,268.0
llama3.1-iter5,stationery,cancelleria,agenda,agenda personale,personale,2,520.0
llama3.1-iter5,stationery,cancelleria,agenda,agenda oraria,oraria,3,11.0
llama3.1-iter5,stationery,cancelleria,agenda,agenda settimanale,settimanale,4,52.0
llama3.1-iter5,stationery,cancelleria,agenda,agenda mensile,mensile,5,130.0
llama3.1-iter5,stationery,cancelleria,agenda,agenda annuale,annuale,6,206.0
llama3.1-iter5,stationery,cancelleria,agenda,agenda elettronica,elettronica,7,38.0
llama3.1-iter5,stationery,cancelleria,agenda,agenda digitale,digitale,8,1132.0
llama3.1-iter1,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti a sospensione,a sospensione,1,0.0
llama3.1-iter1,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti in camera da letto,in camera da letto,2,1.0
llama3.1-iter1,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti in bagno,in bagno,3,2.0
llama3.1-iter1,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti per corta corda,per corta corda,4,0.0
llama3.1-iter1,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti per lunga corda,per lunga corda,5,0.0
llama3.1-iter2,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti a sospensione,a sospensione,1,0.0
llama3.1-iter2,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti a muro,a muro,2,32.0
llama3.1-iter2,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti da soffitto,da soffitto,3,5.0
llama3.1-iter2,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti a cappotto,a cappotto,4,0.0
llama3.1-iter2,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti da scala,da scala,5,0.0
llama3.1-iter2,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti automatico,automatico,6,0.0
llama3.1-iter2,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti meccanico,meccanico,7,0.0
llama3.1-iter2,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti elettrico,elettrico,8,1.0
llama3.1-iter3,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti da muro,da muro,1,27.0
llama3.1-iter3,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti portatile,portatile,2,1.0
llama3.1-iter3,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti a terra,a terra,3,3.0
