exemplar,abs_freq,rel_freq
abete bianco,224,0.02
abete rosso,15104,1.04
abete nero,104,0.0
abete di grandi dimensioni,7,0.0
abete gigante,102,0.0
abete d'italia,0,0.0
abete tedesco,13,0.0
abete rosso della virginia,0,0.0
abete bianco del nord,3,0.0
abete silvestre,2,0.0
abete d'alaska,0,0.0
abete douglas,31,0.0
abete bianco di scozia,0,0.0
abete bianco del caucaso,0,0.0
abete bianco della californien,0,0.0
abete bianco siberiano,1,0.0
abete bianco columbiano,0,0.0
abeto gigante,0,0.0
abeto del colorado,0,0.0
abete bianco di siberia,0,0.0
abete grossoccio,0,0.0
abete bianco verde,0,0.0
abete rosso del nord,48,0.0
abete rosso d'italia,0,0.0
abete rosso d'europa,0,0.0
abete grande,20,0.0
abete bianco di california,0,0.0
abete d'isola,0,0.0
abete rosso di venezuela,0,0.0
abete rosso di messico,0,0.0
abete rosso di cina,0,0.0
abete siberiano,53,0.0
abete loblolly,0,0.0
abete bianco di colorado,0,0.0
abete gig,0,0.0
abete di sequoia,0,0.0
abete gialle,0,0.0
abete blu,13,0.0
abete rosso delle cascate,0,0.0
abete di douglas,21,0.0
abete duca,0,0.0
abete rosso del giappone,0,0.0
abete rosso del nord america,0,0.0
abete rosso del caucaso,1,0.0
abete di monterey,0,0.0
abete del paraíso,0,0.0
abete di nobel,0,0.0
abete d',56,0.0
abeto della california,0,0.0
abete giallo,6,0.0
abete rosso americano,0,0.0
abeto marittimo,0,0.0
abete di nordmann,3,0.0
abete di grecia,0,0.0
abete bianco di alaska,0,0.0
abete cinese,7,0.0
abete del brasile,0,0.0
abete delle alpi,6,0.0
abete del colorado,27,0.0
aereo commerciale,43,0.0
aereo militare,182,0.02
aereo da addestramento,74,0.0
aereo da ricognizione,2070,0.14
aereo da cargo,16,0.0
elicottero,30198,2.08
aereo da turboplano,0,0.0
aereo da jet,2,0.0
aereo da transatlantico,0,0.0
aereo da sorvolo,0,0.0
aereo da collegamento,117,0.01
aereo da,56,0.0
aereo a reazione,44,0.0
aereo di linea,25,0.0
aereo da trasporto,70,0.0
aereo da crociera,20,0.0
aereo da turbopropellere,0,0.0
dirigibile,12297,0.85
aereo da turismo,44,0.0
drone,43184,2.98
aereo da sorveglianza,25,0.0
aereo da soccorso,4,0.0
aereo da trasporto vip,6,0.0
aereo da alta quota,22,0.0
aereo da sonda,0,0.0
aereo anfibio,156,0.01
aereo sperimentale,580,0.04
aereo da cacc,0,0.0
aereo da corsa,22,0.0
aereo da traghetto,0,0.0
aerostato,3318,0.22
aileroniano,0,0.0
helicarrier,208,0.01
aereo spia,51,0.0
aereo da portaerei,1,0.0
аirliner,0,0.0
jet,33516,2.3
elicottero da trasporto,473,0.03
aereo spiaziale,0,0.0
balloon,5305,0.37
dirigible,27,0.0
aereo a elica,394,0.02
aereo passeggeri,112,0.0
aereo da trasporto merci,16,0.0
aereo da combattimento,102,0.0
aereo da decollo corto,0,0.0
aereo da velocità record,0,0.0
aereo da ala volante,0,0.0
calendar,8269,0.57
personal digital assistant,32,0.0
planner,32956,2.28
diary,4118,0.28
appointment book,2,0.0
organizer,6478,0.45
day planner,9,0.0
weekly planner,32,0.0
monthly planner,3,0.0
to-do list,768,0.06
schedule,6808,0.46
diary software,0,0.0
personal information manager,78,0.01
calendario personale,83,0.01
calendario digitale,140,0.0
calendario di lavoro,30,0.0
calendario scolastico,388,0.02
calendario di appuntamenti,26,0.0
calendario di eventi,36,0.0
calendario professionale,26,0.0
calendario di appointment booking system,0,0.0
calendario di calendario della post-it,0,0.0
agendino,2,0.0
calendario di calendario mobili,0,0.0
calendario degli avvenimenti,42,0.0
calendario di calendario da tavolo,0,0.0
calendario di google,30,0.0
calendario di calendario digitale della applicazione,0,0.0
calendario in carta,7,0.0
agenda digitale,1132,0.08
agenda per smartphone,2,0.0
agenda per computer,0,0.0
agenda synchronizzabile,0,0.0
agenda a calendaio bimestrale,0,0.0
agenda a calendario annuale,0,0.0
agenda da taschino,1,0.0
agenda a pagine rimozibili,0,0.0
agenda da tavolo,21,0.0
agenda con appunti,15,0.0
agenda con memoria espansa,0,0.0
agenda con mese a vista,0,0.0
agenda con settimana a vista,0,0.0
calendario elettrostatico,0,0.0
calendario da tasca,10,0.0
calendario da parete,24,0.0
calendario da tavolo,74,0.0
planner digitale,7,0.0
organizzatore digitale,4,0.0
calendario interattivo,86,0.01
calendario di calendari,0,0.0
calendario da apposito dispositivo,0,0.0
agenda di lavoro,46,0.0
agenda personnel,0,0.0
agenda di famiglia,12,0.0
agenda scolastica,204,0.01
agenda medica,47,0.0
agenda di viaggio,46,0.0
calendario da palinsesto,0,0.0
calendario da cal,0,0.0
"calendario digitale: una agenda elettronica o digitale, come microsoft outlook o google calendar",0,0.0
"calendario paper: un agenda in carta, con date e spazi per ricordi e appunti",0,0.0
"agenda personalizzata: un tipo speciale di agenda, come una scatola di riassunti o un calendario tematico",0,0.0
agenda comunitaria: una schedule di eventi per una comunità o organizzazione,0,0.0
agenda di lavoro: una schedule di incontri e attività per un ufficio o azienda,0,0.0
agenda di viaggio: una schedule di viaggi e appuntamenti per viaggiatori,0,0.0
appendelettro,0,0.0
appesa a rotella,0,0.0
appesa a tavolo,0,0.0
appesa ad angolo,0,0.0
appese mobili,0,0.0
appese per capi specifici,0,0.0
vestiti,53596,3.7
gioielli,25292,1.74
pulsanti,24944,1.72
fodera,15375,1.06
tasche,46314,3.2
spille,10178,0.7
bottoni,31061,2.14
fermaglio,8465,0.58
cintura,43008,2.96
fascini,476,0.03
catene,27312,1.88
collane,36438,2.52
anelli,51758,3.56
brooche,2,0.0
pin,12000,0.83
badge,17206,1.19
sigillo,21358,1.47
clips,5241,0.36
cravatte,11622,0.8
cuffie,48964,3.38
cinturini,8043,0.55
ghirlanda,15945,1.1
fiori,60330,4.16
accessori,24777,1.71
giubbette,3,0.0
cravatte maschili,14,0.0
cinturini da fede,0,0.0
chaine d'annonci,0,0.0
chaine de croisette,0,0.0
chaine de chevalet,0,0.0
appendice per vaso,0,0.0
appesi per fasce,0,0.0
appesi per gomiti,0,0.0
appesi per manica,0,0.0
appesi per pantaloni,0,0.0
appesi per scarpe,0,0.0
appesi per cintura,0,0.0
appesi per cinghie,0,0.0
appesi per borse,0,0.0
appesi per maglioni,0,0.0
appesi per giacche,0,0.0
appesi per capelli,0,0.0
appesi per orecchini,0,0.0
appesi per collane,0,0.0
appesi per anelli,1,0.0
appesi per griffe,0,0.0
appesi per guanti,0,0.0
appesi per cinturini,0,0.0
appesi per sveme,0,0.0
appesi per calzini,0,0.0
appesi per,46,0.0
cintura appendiabiti,0,0.0
fusabile,0,0.0
anelli per bottoni,0,0.0
pinze per bottoni,2,0.0
clips per pelouse,0,0.0
bottoniere,465,0.03
cinturini per cinture,0,0.0
brocchi per fusare,0,0.0
bottoni chiudibidisponibili,0,0.0
pennelli per calzature,0,0.0
inserti per pini a falangia,0,0.0
clip per pelletteria,0,0.0
tappetini per calze,0,0.0
pulsante appendiabiti,0,0.0
anello appendiabiti,3,0.0
clipeo appendiabiti,0,0.0
tasca appendiabiti,0,0.0
guanciale appendiabiti,0,0.0
patch forati appendiabiti,0,0.0
chiodo appendiabiti,0,0.0
bottoni d'aspetto appendiabiti,0,0.0
tasca profonda appendiabiti,0,0.0
strassa appendiabiti,0,0.0
clipeo raccordo appendiabiti,0,0.0
cinturino appendiabiti,0,0.0
armadio a porta unica,0,0.0
armadio a due porte,6,0.0
armadio a quattro porte,2,0.0
armario per vestiti,0,0.0
armario per doccia,0,0.0
armario gommato,0,0.0
armario con rampino,0,0.0
armario con porta rovescia,0,0.0
armario a scomparsa,0,0.0
armario per scarpe,0,0.0
armario per libri,0,0.0
armario per vetro,0,0.0
armario per discchi,0,0.0
armario per cucina,0,0.0
armario per bagno,0,0.0
armario per bambini,0,0.0
armario per birra,0,0.0
armario per segreti,0,0.0
ar,19408,1.34
armadio a rotaia,0,0.0
armatiere,0,0.0
armatura,15366,1.06
armario a due piani,0,0.0
armatio per biancheria da letto,0,0.0
armario frigorifero,0,0.0
armatio per dischi o cd,0,0.0
armatio multifunzione,0,0.0
armatio per bambini,0,0.0
armatio per cucina,0,0.0
armatio per laboratorio,0,0.0
armatio per armi,0,0.0
wardrobe,678,0.05
armadio a porte rovesciate,0,0.0
arredo di cucina,23,0.0
arredo da camere da letto,0,0.0
arredo da studio,2,0.0
arredo industriale,113,0.01
arredo da biblioteca,0,0.0
arredo da guardaroba,0,0.0
arredo da vestibulo,0,0.0
arredo da bagno,27,0.0
arredo da salotto,24,0.0
arredo da ufficio,30,0.0
arredo da buro,0,0.0
arredo antico,407,0.03
arredo moderno,61,0.0
arredo per bambini,24,0.0
arredo modulare,259,0.02
arredo per larghi spazi,0,0.0
arredo design,598,0.04
arredo,13107,0.9
armadio a cassettini,0,0.0
