human,llama-3.1-70b,llama-3.1-8b,llama-3.2-3b,mixtral-8x7b,mistral-7b,nemo-12b,llava-v1.6-mistral-7b,llava-v1.6-mistral-7b-img,idefics2-8b,idefics2-8b-img
1.0,0.4264798884970392,0.4154204855839435,0.3319310477665854,0.34429524198071054,0.4137171429042386,0.43089327034162817,0.21978841147421976,0.36788678785485757,0.2157664349239585,0.14734312145577866
0.4264798884970392,1.0,0.3803701435149923,0.2928394191306702,0.3616416256813069,0.2822894286009667,0.41676020586800155,0.06829473812059603,0.33344605677213673,0.05862095451975223,-0.012066655614985192
0.4154204855839435,0.3803701435149923,1.0,0.42375357851448775,0.599347818625548,0.473301396853653,0.4720234728708142,0.28521474434281824,0.41736197329671715,0.17663431384134787,0.20403119142152484
0.3319310477665854,0.2928394191306702,0.42375357851448775,1.0,0.3180727043712441,0.36072439964241526,0.27045468947574247,0.22331255243167025,0.19521945861740042,0.22235291005377336,0.19981125959834223
0.34429524198071054,0.3616416256813069,0.599347818625548,0.3180727043712441,1.0,0.5008289784718041,0.4374455435577284,0.23313683933851365,0.3628245875760675,0.20260451175352487,0.2177304773787931
0.4137171429042386,0.2822894286009667,0.473301396853653,0.36072439964241526,0.5008289784718041,1.0,0.3945935707912061,0.4645808107155841,0.29812046242933654,0.24632095430834575,0.292119813258432
0.43089327034162817,0.41676020586800155,0.4720234728708142,0.27045468947574247,0.4374455435577284,0.3945935707912061,1.0,0.20565446690911962,0.181903543424187,0.1790524706076025,0.18887615349599984
0.21978841147421976,0.06829473812059603,0.28521474434281824,0.22331255243167025,0.23313683933851365,0.4645808107155841,0.20565446690911962,1.0,0.3579125097629007,0.1542576844451887,0.3199867552566708
0.36788678785485757,0.33344605677213673,0.41736197329671715,0.19521945861740042,0.3628245875760675,0.29812046242933654,0.181903543424187,0.3579125097629007,1.0,0.15174625044159973,0.31491453178567097
0.2157664349239585,0.05862095451975223,0.17663431384134787,0.22235291005377336,0.20260451175352487,0.24632095430834575,0.1790524706076025,0.1542576844451887,0.15174625044159973,1.0,0.3212010733518105
0.14734312145577866,-0.012066655614985192,0.20403119142152484,0.19981125959834223,0.2177304773787931,0.292119813258432,0.18887615349599984,0.3199867552566708,0.31491453178567097,0.3212010733518105,1.0
