human,llama-3.1-70b,llama-3.1-8b,llama-3.2-3b,mixtral-8x7b,mistral-7b,nemo-12b,llava-v1.6-mistral-7b,llava-v1.6-mistral-7b-img,idefics2-8b,idefics2-8b-img
1.0,0.2912219451184527,0.13992597688736325,0.07383547861485087,0.08137262727809311,0.2275241111766825,0.19194206500738453,0.062265309736668356,0.137312740111683,0.14315757271328292,0.22107315599027813
0.2912219451184527,1.0,0.09122328596347579,0.04834029845937558,0.01274460682259175,0.06858480555477682,0.24588728060917003,0.004709306606943265,0.10968005531521492,0.007026056735329622,0.013263947608003297
0.13992597688736325,0.09122328596347579,1.0,0.27421646854681936,0.3318458158729785,0.10219722613573085,0.24126278389832864,0.0025959204511592495,0.13419451986957692,-0.013594856798988956,0.15920193275305883
0.07383547861485087,0.04834029845937558,0.27421646854681936,1.0,0.04622825644054948,0.07921821087228091,0.06933638273382887,0.07944638455699889,0.04738788139748892,0.03697004394032065,0.07140335711508132
0.08137262727809311,0.01274460682259175,0.3318458158729785,0.04622825644054948,1.0,0.30198622320465246,0.06492930300309017,0.07520986900349573,0.14488699188714105,-0.009642812586448286,0.159814344918897
0.2275241111766825,0.06858480555477682,0.10219722613573085,0.07921821087228091,0.30198622320465246,1.0,0.17801109705961798,0.3476046369677388,0.1613676743951369,0.09687425914620115,0.19795281282332988
0.19194206500738453,0.24588728060917003,0.24126278389832864,0.06933638273382887,0.06492930300309017,0.17801109705961798,1.0,0.05748807879965251,-0.010450939808646446,0.0733520700561923,0.03756474780245
0.062265309736668356,0.004709306606943265,0.0025959204511592495,0.07944638455699889,0.07520986900349573,0.3476046369677388,0.05748807879965251,1.0,0.24464528464692664,0.12340254552037493,0.19585484424444546
0.137312740111683,0.10968005531521492,0.13419451986957692,0.04738788139748892,0.14488699188714105,0.1613676743951369,-0.010450939808646446,0.24464528464692664,1.0,-0.028612107602422308,0.28512823261708914
0.14315757271328292,0.007026056735329622,-0.013594856798988956,0.03697004394032065,-0.009642812586448286,0.09687425914620115,0.0733520700561923,0.12340254552037493,-0.028612107602422308,1.0,0.2958813594506905
0.22107315599027813,0.013263947608003297,0.15920193275305883,0.07140335711508132,0.159814344918897,0.19795281282332988,0.03756474780245,0.19585484424444546,0.28512823261708914,0.2958813594506905,1.0
