human,llama-3.1-70b,llama-3.1-8b,llama-3.2-3b,mixtral-8x7b,mistral-7b,nemo-12b,llava-v1.6-mistral-7b,llava-v1.6-mistral-7b-img,idefics2-8b,idefics2-8b-img
1.0,0.5615818207638232,0.1921415184300354,0.15971710170173747,-0.1993123374181443,0.46505909852561705,0.5094351569127756,0.48136767026180477,0.36877898650864965,0.35168564407205205,-0.29167354718098776
0.5615818207638232,1.0,0.02717444186998535,0.4795708918356508,0.2093752878862119,0.593900127460748,0.33993560534328965,0.47552766917276357,0.043813933178576014,0.2658468894175468,-0.03118887867467858
0.1921415184300354,0.02717444186998535,1.0,0.40289384178474863,0.39260647604384125,-0.026885442525031063,0.326431683647588,-0.2816205877094583,0.18095090756577875,-0.09551404542256801,0.11771011993451863
0.15971710170173747,0.4795708918356508,0.40289384178474863,1.0,0.43424378185158063,0.4546554253399051,0.29332066940669405,0.18992526844215962,-0.18776364697944037,-0.15976138117234942,0.08509345468110291
-0.1993123374181443,0.2093752878862119,0.39260647604384125,0.43424378185158063,1.0,0.14104362061675746,-0.054239616654426864,-0.24441960507779045,-0.3255774236145223,0.05883937804416776,0.40408715488910985
0.46505909852561705,0.593900127460748,-0.026885442525031063,0.4546554253399051,0.14104362061675746,1.0,0.21957000399053692,0.6709406119108033,0.3789789232555955,0.4967684852432963,0.20156389813782477
0.5094351569127756,0.33993560534328965,0.326431683647588,0.29332066940669405,-0.054239616654426864,0.21957000399053692,1.0,0.11347269234688767,0.4790014503767883,0.05199264210026299,0.21002478129016894
0.48136767026180477,0.47552766917276357,-0.2816205877094583,0.18992526844215962,-0.24441960507779045,0.6709406119108033,0.11347269234688767,1.0,0.470570073544196,0.5833386675488617,0.06730898386573142
0.36877898650864965,0.043813933178576014,0.18095090756577875,-0.18776364697944037,-0.3255774236145223,0.3789789232555955,0.4790014503767883,0.470570073544196,1.0,0.49823371900306657,0.45379097645285743
0.35168564407205205,0.2658468894175468,-0.09551404542256801,-0.15976138117234942,0.05883937804416776,0.4967684852432963,0.05199264210026299,0.5833386675488617,0.49823371900306657,1.0,0.2770630385734193
-0.29167354718098776,-0.03118887867467858,0.11771011993451863,0.08509345468110291,0.40408715488910985,0.20156389813782477,0.21002478129016894,0.06730898386573142,0.45379097645285743,0.2770630385734193,1.0
