human,llama-3.1-70b,llama-3.1-8b,llama-3.2-3b,mixtral-8x7b,mistral-7b,nemo-12b,llava-v1.6-mistral-7b,llava-v1.6-mistral-7b-img,idefics2-8b,idefics2-8b-img
1.0,0.515419529652315,0.08579436447584952,-0.18325641077463123,-0.16585824001988791,-0.5727857537875386,0.3124357377901907,-0.6990239384012749,0.11976812423771815,-0.13124916527590733,-0.4847112788522491
0.515419529652315,1.0,0.4538414072904626,0.23844650933686817,0.38821236959325534,-0.1946029203782619,0.523419215346223,-0.5551414811571823,0.26237125568421776,0.38206949943206403,0.11369644109684716
0.08579436447584952,0.4538414072904626,1.0,0.35852413453710374,0.5012017364113094,0.220452507677488,-0.13447144198244115,-0.13825227327649697,0.6196836213113366,0.33358379452180786,-0.03451507712942398
-0.18325641077463123,0.23844650933686817,0.35852413453710374,1.0,0.4309221101876441,0.015455609550500297,0.005807104480541981,-0.2736644568549766,0.2570738876821807,0.19568361238092252,0.1698496536771432
-0.16585824001988791,0.38821236959325534,0.5012017364113094,0.4309221101876441,1.0,0.0657881518415319,0.28130243598424337,-0.0678781512773792,0.3886684703319236,0.14963242818275435,0.37890141948629724
-0.5727857537875386,-0.1946029203782619,0.220452507677488,0.015455609550500297,0.0657881518415319,1.0,0.024631226711060165,0.5682497126137345,-0.19199222236154403,0.15565876983433552,-0.1431273186207205
0.3124357377901907,0.523419215346223,-0.13447144198244115,0.005807104480541981,0.28130243598424337,0.024631226711060165,1.0,-0.30514448001428235,-0.07326521017402968,-0.1192407520748121,-0.16298732333810625
-0.6990239384012749,-0.5551414811571823,-0.13825227327649697,-0.2736644568549766,-0.0678781512773792,0.5682497126137345,-0.30514448001428235,1.0,-0.2835252784240414,0.010692492562538696,0.2580344293653107
0.11976812423771815,0.26237125568421776,0.6196836213113366,0.2570738876821807,0.3886684703319236,-0.19199222236154403,-0.07326521017402968,-0.2835252784240414,1.0,0.4408802299224013,0.26283087466676197
-0.13124916527590733,0.38206949943206403,0.33358379452180786,0.19568361238092252,0.14963242818275435,0.15565876983433552,-0.1192407520748121,0.010692492562538696,0.4408802299224013,1.0,0.5587476073853146
-0.4847112788522491,0.11369644109684716,-0.03451507712942398,0.1698496536771432,0.37890141948629724,-0.1431273186207205,-0.16298732333810625,0.2580344293653107,0.26283087466676197,0.5587476073853146,1.0
