human,llama-3.1-70b,llama-3.1-8b,llama-3.2-3b,mixtral-8x7b,mistral-7b,nemo-12b,llava-v1.6-mistral-7b,llava-v1.6-mistral-7b-img,idefics2-8b,idefics2-8b-img
1.0,0.3832337678150649,0.2311504409749007,0.21056752602837098,-0.33155626664764437,-0.25843328357402856,0.12333246426201785,-0.020538878568432308,-0.3020653578500987,-0.11932479508196014,0.1730002605094108
0.3832337678150649,1.0,-0.0791395692771096,-0.029648393486556783,-0.06655624725930602,-0.029028115731306953,0.16310774252805946,0.008673122787170156,-0.1263433952699998,-0.017317061211115342,0.18494062130275477
0.2311504409749007,-0.0791395692771096,1.0,0.3544006736448136,0.314030562240572,-0.230226187910953,0.09619702292562603,-0.13031579054225573,0.032535013284936125,-0.10894030706481406,-0.06741242263125607
0.21056752602837098,-0.029648393486556783,0.3544006736448136,1.0,-0.04878778822126576,-0.10716052341504453,0.3676088504616519,-0.036629190817849794,-0.05598329173135456,-0.034669050894082586,0.05431952686302621
-0.33155626664764437,-0.06655624725930602,0.314030562240572,-0.04878778822126576,1.0,0.16697509745987404,-0.323595319705164,0.12015949855866696,0.3971085679322182,0.368971067057675,-0.10021758285367738
-0.25843328357402856,-0.029028115731306953,-0.230226187910953,-0.10716052341504453,0.16697509745987404,1.0,-0.18570699924831335,0.3826157463035641,0.27276978359855336,0.10594012600844631,0.05456977718741524
0.12333246426201785,0.16310774252805946,0.09619702292562603,0.3676088504616519,-0.323595319705164,-0.18570699924831335,1.0,-0.4959895286474185,-0.1888032734249719,0.15932451539632952,0.4194065670090083
-0.020538878568432308,0.008673122787170156,-0.13031579054225573,-0.036629190817849794,0.12015949855866696,0.3826157463035641,-0.4959895286474185,1.0,0.15537791599856673,0.17174696460357294,-0.1493707204426871
-0.3020653578500987,-0.1263433952699998,0.032535013284936125,-0.05598329173135456,0.3971085679322182,0.27276978359855336,-0.1888032734249719,0.15537791599856673,1.0,-0.26382450728774753,0.22271261935605347
-0.11932479508196014,-0.017317061211115342,-0.10894030706481406,-0.034669050894082586,0.368971067057675,0.10594012600844631,0.15932451539632952,0.17174696460357294,-0.26382450728774753,1.0,0.20476654521904353
0.1730002605094108,0.18494062130275477,-0.06741242263125607,0.05431952686302621,-0.10021758285367738,0.05456977718741524,0.4194065670090083,-0.1493707204426871,0.22271261935605347,0.20476654521904353,1.0
