human,llama-3.1-70b,llama-3.1-8b,llama-3.2-3b,mixtral-8x7b,mistral-7b,nemo-12b,llava-v1.6-mistral-7b,llava-v1.6-mistral-7b-img,idefics2-8b,idefics2-8b-img
1.0,0.3804541201034787,0.06751789580084351,-0.11345633243189998,-0.030656966974248273,-0.2647975868712647,0.22729457469039407,0.28287752942789784,-0.08198599275490681,-0.18828039866383195,0.20705486007369034
0.3804541201034787,1.0,0.011327010783233041,-0.2175523154037007,0.24910850289810255,-0.3118859092592773,0.5123803370133876,0.05756400686974971,0.21471593149869458,-0.24350321030156133,-0.10777965087249285
0.06751789580084351,0.011327010783233041,1.0,0.37752031259934715,0.3411810023693612,-0.35421039407942007,0.3490774002166539,-0.2104458158645208,-0.0280346164983315,-0.21267112113174128,-0.37138801388270043
-0.11345633243189998,-0.2175523154037007,0.37752031259934715,1.0,0.2701906085346699,0.22141100708667752,-0.15865097847627596,-0.1591592061153562,0.16920122816573827,0.04735155442769187,-0.08292639980224278
-0.030656966974248273,0.24910850289810255,0.3411810023693612,0.2701906085346699,1.0,-0.002542953768251714,-0.01967832949986559,-0.0983391021421554,0.22961890965905013,-0.10909280271459895,0.07583974913238752
-0.2647975868712647,-0.3118859092592773,-0.35421039407942007,0.22141100708667752,-0.002542953768251714,1.0,-0.10531411915400962,-0.1203987006335353,0.0004156466969521632,-0.008242623975683625,0.08463645336680409
0.22729457469039407,0.5123803370133876,0.3490774002166539,-0.15865097847627596,-0.01967832949986559,-0.10531411915400962,1.0,-0.17381253425950066,-0.1989723436854069,-0.18633220826905186,-0.44191936406020044
0.28287752942789784,0.05756400686974971,-0.2104458158645208,-0.1591592061153562,-0.0983391021421554,-0.1203987006335353,-0.17381253425950066,1.0,0.2691655788297323,0.5021541305407191,0.6719107491018912
-0.08198599275490681,0.21471593149869458,-0.0280346164983315,0.16920122816573827,0.22961890965905013,0.0004156466969521632,-0.1989723436854069,0.2691655788297323,1.0,0.20190253911271214,0.5030891854801419
-0.18828039866383195,-0.24350321030156133,-0.21267112113174128,0.04735155442769187,-0.10909280271459895,-0.008242623975683625,-0.18633220826905186,0.5021541305407191,0.20190253911271214,1.0,0.5335733564237
0.20705486007369034,-0.10777965087249285,-0.37138801388270043,-0.08292639980224278,0.07583974913238752,0.08463645336680409,-0.44191936406020044,0.6719107491018912,0.5030891854801419,0.5335733564237,1.0
