human,llama-3.1-70b,llama-3.1-8b,llama-3.2-3b,mixtral-8x7b,mistral-7b,nemo-12b,llava-v1.6-mistral-7b,llava-v1.6-mistral-7b-img,idefics2-8b,idefics2-8b-img
1.0,0.7152348948556029,0.11513522633459726,0.20263695596275874,-0.022304235515294524,0.4871276857762981,0.5900141853590635,0.5600484791221712,0.31408062941935333,0.30886599028590733,-0.44582856494397805
0.7152348948556029,1.0,0.25897727178665625,0.4046816378220938,0.3088802080707526,0.6744291716575312,0.5881651382742814,0.4693496005401199,0.31583819604012076,0.41780266805927774,-0.1385686967467505
0.11513522633459726,0.25897727178665625,1.0,0.38330723560063246,0.37625122537994965,0.2611640337991253,0.30363288436443103,-0.11746220096991485,0.3580417686000909,0.10465959967360317,-0.0012876263457820753
0.20263695596275874,0.4046816378220938,0.38330723560063246,1.0,0.4333821008732235,0.3425653893113314,0.22364505742194338,0.008598133928202549,0.07919085669208896,-0.0896657526614635,-0.23630614002775982
-0.022304235515294524,0.3088802080707526,0.37625122537994965,0.4333821008732235,1.0,0.3449025251015211,0.10256914903286664,-0.04245637601178419,0.007811986258641038,0.09037837882164432,-0.0052798483395906145
0.4871276857762981,0.6744291716575312,0.2611640337991253,0.3425653893113314,0.3449025251015211,1.0,0.6892310818748041,0.7502588895610531,0.6626535368557321,0.5766300655831151,-0.0019123157712632984
0.5900141853590635,0.5881651382742814,0.30363288436443103,0.22364505742194338,0.10256914903286664,0.6892310818748041,1.0,0.6593497781762107,0.6613837923369564,0.3997270608561683,0.17339271044296037
0.5600484791221712,0.4693496005401199,-0.11746220096991485,0.008598133928202549,-0.04245637601178419,0.7502588895610531,0.6593497781762107,1.0,0.5865973539734622,0.577377517549392,-0.09118875281973264
0.31408062941935333,0.31583819604012076,0.3580417686000909,0.07919085669208896,0.007811986258641038,0.6626535368557321,0.6613837923369564,0.5865973539734622,1.0,0.5393134523962,0.13208755036408068
0.30886599028590733,0.41780266805927774,0.10465959967360317,-0.0896657526614635,0.09037837882164432,0.5766300655831151,0.3997270608561683,0.577377517549392,0.5393134523962,1.0,-0.022927927955944595
-0.44582856494397805,-0.1385686967467505,-0.0012876263457820753,-0.23630614002775982,-0.0052798483395906145,-0.0019123157712632984,0.17339271044296037,-0.09118875281973264,0.13208755036408068,-0.022927927955944595,1.0
