human,llama-3.1-70b,llama-3.1-8b,llama-3.2-3b,mixtral-8x7b,mistral-7b,nemo-12b,llava-v1.6-mistral-7b,llava-v1.6-mistral-7b-img,idefics2-8b,idefics2-8b-img
1.0,0.20660997931754824,-0.2735538011655891,0.17782899990679996,-0.08176007478006521,-0.23888229395502375,0.16821075050861506,-0.15328374889619462,0.11302433119551586,0.03316361614340086,0.330859762039892
0.20660997931754824,1.0,-0.5400243403818367,-0.442918732020795,0.18749304817098325,-0.4996734032494463,-0.014794508782257836,-0.022814650387941934,-0.060731952286527884,0.013802715664081505,-0.22537594054177706
-0.2735538011655891,-0.5400243403818367,1.0,0.10991722495470364,0.07461849369474363,0.6683849498781086,0.45942135437379134,0.29823059978305466,0.03373043874815307,-0.027080365531236307,0.47331046609718863
0.17782899990679996,-0.442918732020795,0.10991722495470364,1.0,-0.38067898861319605,0.19162268218873926,0.04495739143455884,0.030774999841928587,0.0938589410494181,-0.3064033341072431,0.05684048952473902
-0.08176007478006521,0.18749304817098325,0.07461849369474363,-0.38067898861319605,1.0,-0.05194215059138423,0.09437899281353558,0.03821620017866734,-0.4460945126911896,0.27098614017017547,-0.16392869912586971
-0.23888229395502375,-0.4996734032494463,0.6683849498781086,0.19162268218873926,-0.05194215059138423,1.0,0.2635542601425258,0.4176605664219874,0.12998528531734155,0.04742136136766278,0.5132725822505116
0.16821075050861506,-0.014794508782257836,0.45942135437379134,0.04495739143455884,0.09437899281353558,0.2635542601425258,1.0,0.3485569465863587,0.2648460678624488,-0.2852375763413114,0.21162211883460993
-0.15328374889619462,-0.022814650387941934,0.29823059978305466,0.030774999841928587,0.03821620017866734,0.4176605664219874,0.3485569465863587,1.0,0.16963325805173537,-0.3805795086142657,0.1036189636090151
0.11302433119551586,-0.060731952286527884,0.03373043874815307,0.0938589410494181,-0.4460945126911896,0.12998528531734155,0.2648460678624488,0.16963325805173537,1.0,-0.25944812264668515,0.4550003799430266
0.03316361614340086,0.013802715664081505,-0.027080365531236307,-0.3064033341072431,0.27098614017017547,0.04742136136766278,-0.2852375763413114,-0.3805795086142657,-0.25944812264668515,1.0,0.2228057652975493
0.330859762039892,-0.22537594054177706,0.47331046609718863,0.05684048952473902,-0.16392869912586971,0.5132725822505116,0.21162211883460993,0.1036189636090151,0.4550003799430266,0.2228057652975493,1.0
