human,llama-3.1-70b,llama-3.1-8b,llama-3.2-3b,mixtral-8x7b,mistral-7b,nemo-12b,llava-v1.6-mistral-7b,llava-v1.6-mistral-7b-img,idefics2-8b,idefics2-8b-img
1.0,0.4463616598065423,0.5003866962674914,0.703739018247749,0.48758443463564166,0.5797433706409096,0.72429215568857,0.4793794501118761,0.12969041569812725,0.6531918664845995,0.2784680869137782
0.4463616598065423,1.0,0.6581040185615081,0.22196706446268855,0.4151710885108775,0.4387897240000258,0.4143621588858301,0.21514931816801516,0.2678002485515178,0.6069958112070108,0.3625022524184917
0.5003866962674914,0.6581040185615081,1.0,0.5139681079684089,0.36829895301562277,0.48249121917793114,0.6927324672778709,0.35895947379848,0.2192884838205499,0.514547039281909,0.0018007958039098987
0.703739018247749,0.22196706446268855,0.5139681079684089,1.0,0.28283631778073176,0.2406583416958365,0.4851842048272538,0.37639458859758596,0.26996845455892043,0.713511353643792,0.23576305804508513
0.48758443463564166,0.4151710885108775,0.36829895301562277,0.28283631778073176,1.0,0.2569134208082993,0.3940689125831617,-0.014146495511975084,-0.17646577889556597,0.2437229040647705,-0.17151158002717945
0.5797433706409096,0.4387897240000258,0.48249121917793114,0.2406583416958365,0.2569134208082993,1.0,0.47066457078623847,0.38300272867172724,0.414445055094957,0.2231871791579333,0.32793678806061827
0.72429215568857,0.4143621588858301,0.6927324672778709,0.4851842048272538,0.3940689125831617,0.47066457078623847,1.0,0.33133240202130626,-0.05084376915200559,0.45243147985474597,0.1342252031855374
0.4793794501118761,0.21514931816801516,0.35895947379848,0.37639458859758596,-0.014146495511975084,0.38300272867172724,0.33133240202130626,1.0,0.26039454649631305,0.3907097608087375,0.44821705305106824
0.12969041569812725,0.2678002485515178,0.2192884838205499,0.26996845455892043,-0.17646577889556597,0.414445055094957,-0.05084376915200559,0.26039454649631305,1.0,0.3562190339627809,0.5674334919227435
0.6531918664845995,0.6069958112070108,0.514547039281909,0.713511353643792,0.2437229040647705,0.2231871791579333,0.45243147985474597,0.3907097608087375,0.3562190339627809,1.0,0.5007324266197666
0.2784680869137782,0.3625022524184917,0.0018007958039098987,0.23576305804508513,-0.17151158002717945,0.32793678806061827,0.1342252031855374,0.44821705305106824,0.5674334919227435,0.5007324266197666,1.0
