human,llama-3.1-70b,llama-3.1-8b,llama-3.2-3b,mixtral-8x7b,mistral-7b,nemo-12b,llava-v1.6-mistral-7b,llava-v1.6-mistral-7b-img,idefics2-8b,idefics2-8b-img
1.0,0.3345430185002906,0.03744858526268294,0.26430127797112885,0.20545381293197973,0.027906037451469138,0.02658754169254667,-0.09707916116996267,-0.036133584914019364,0.028923778737702396,0.033844639491120265
0.3345430185002906,1.0,0.5019270086347869,0.40412954130903217,0.2916128153722457,-0.14648997715423936,-0.22244802482454337,0.08310833061020091,0.5518426449064391,-0.22327224292849118,0.036123987438649904
0.03744858526268294,0.5019270086347869,1.0,-0.00511201367848592,0.5247280072878953,-0.014142145795709198,-0.028465643061974376,-0.3410755414719118,0.20841669100895183,-0.10351221456817425,0.04322099450323339
0.26430127797112885,0.40412954130903217,-0.00511201367848592,1.0,-0.0236344249744877,0.1780721151523921,0.3156486020494107,0.004773771343242237,-0.31272263521614213,-0.029711058643838394,-0.06348223797387814
0.20545381293197973,0.2916128153722457,0.5247280072878953,-0.0236344249744877,1.0,0.06173718171249201,-0.08423595238669364,-0.19555806897283964,0.15702517671228566,0.05815963263151933,-0.2176921253781003
0.027906037451469138,-0.14648997715423936,-0.014142145795709198,0.1780721151523921,0.06173718171249201,1.0,0.1853234609508277,0.37351735049312257,-0.3247296537610746,0.3272995196936327,0.45716095695560227
0.02658754169254667,-0.22244802482454337,-0.028465643061974376,0.3156486020494107,-0.08423595238669364,0.1853234609508277,1.0,-0.30491037245151614,-0.4534171589483522,0.5423178403336177,0.26242759524266157
-0.09707916116996267,0.08310833061020091,-0.3410755414719118,0.004773771343242237,-0.19555806897283964,0.37351735049312257,-0.30491037245151614,1.0,0.26340465161696874,-0.10484141236582745,0.012283851724317322
-0.036133584914019364,0.5518426449064391,0.20841669100895183,-0.31272263521614213,0.15702517671228566,-0.3247296537610746,-0.4534171589483522,0.26340465161696874,1.0,-0.26551440937606846,-0.24718855820818075
0.028923778737702396,-0.22327224292849118,-0.10351221456817425,-0.029711058643838394,0.05815963263151933,0.3272995196936327,0.5423178403336177,-0.10484141236582745,-0.26551440937606846,1.0,0.5522956087004861
0.033844639491120265,0.036123987438649904,0.04322099450323339,-0.06348223797387814,-0.2176921253781003,0.45716095695560227,0.26242759524266157,0.012283851724317322,-0.24718855820818075,0.5522956087004861,1.0
