human,llama-3.1-70b,llama-3.1-8b,llama-3.2-3b,mixtral-8x7b,mistral-7b,nemo-12b,llava-v1.6-mistral-7b,llava-v1.6-mistral-7b-img,idefics2-8b,idefics2-8b-img
1.0,0.3787037903346278,-0.3501979518815115,0.09461938070131135,-0.3285879934213087,-0.10805748294437811,0.3009465686431924,0.13763378632760073,-0.16824738066736727,0.4174653837942424,0.08886116563567024
0.3787037903346278,1.0,-0.4860842468140684,0.26241093485712985,-0.4616737647396516,-0.34381549184319143,0.025340311069521858,0.3410442452390219,0.1937629668900419,0.13504612133769553,0.21922059732400526
-0.3501979518815115,-0.4860842468140684,1.0,0.17575416037503208,0.2384591314687021,-0.2610058979658782,-0.10483019544505895,-0.08985697997097997,0.1373104400623478,0.06141949767366901,0.03282788433652135
0.09461938070131135,0.26241093485712985,0.17575416037503208,1.0,-0.4777474612174487,-0.6074728030667998,0.06117395525917606,0.3556899681356841,0.26644876972732817,0.08002124003573244,-0.0617348488231957
-0.3285879934213087,-0.4616737647396516,0.2384591314687021,-0.4777474612174487,1.0,0.5367503664419474,0.08375235968136747,-0.26337738461110527,-0.07114175517377465,-0.2824687944944231,0.23251652439070414
-0.10805748294437811,-0.34381549184319143,-0.2610058979658782,-0.6074728030667998,0.5367503664419474,1.0,-0.10890440181004456,0.09446995286723395,-0.13120585414727268,-0.3361296901445798,-0.04943777545498043
0.3009465686431924,0.025340311069521858,-0.10483019544505895,0.06117395525917606,0.08375235968136747,-0.10890440181004456,1.0,-0.02150694116972536,-0.2445890291217923,0.17840754389479901,0.4466217594193839
0.13763378632760073,0.3410442452390219,-0.08985697997097997,0.3556899681356841,-0.26337738461110527,0.09446995286723395,-0.02150694116972536,1.0,0.6482999631502975,0.12409793264215026,0.329744041815736
-0.16824738066736727,0.1937629668900419,0.1373104400623478,0.26644876972732817,-0.07114175517377465,-0.13120585414727268,-0.2445890291217923,0.6482999631502975,1.0,0.2746979557080737,0.46254446185552905
0.4174653837942424,0.13504612133769553,0.06141949767366901,0.08002124003573244,-0.2824687944944231,-0.3361296901445798,0.17840754389479901,0.12409793264215026,0.2746979557080737,1.0,0.5754349221494027
0.08886116563567024,0.21922059732400526,0.03282788433652135,-0.0617348488231957,0.23251652439070414,-0.04943777545498043,0.4466217594193839,0.329744041815736,0.46254446185552905,0.5754349221494027,1.0
